locality_id,locality_name,country,latitude,longitude,cluster,query_elements,reported_ree_elements,mindat_locality_url
270004,"Karnasurt mine, Karnasurt Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.8902930266,34.6161536872,0,Ce,Ce,https://www.mindat.org/loc-270004.html
39659,"Kaskasnyunchorr Mountain, Murmansk Oblast, Russia",Russia,67.77057087156,33.692664818752,0,Ce,Ce,https://www.mindat.org/loc-39659.html
2694,"Kedykverpakhk Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.848434771851,34.547452926636,0,Ce,Ce,https://www.mindat.org/loc-2694.html
133859,"Khibiny Station, Kihlman Mountain, Murmansk Oblast, Russia",Russia,67.6731256892,33.2122797891,0,Ce,Ce,https://www.mindat.org/loc-133859.html
17820,"Khinganskoe deposit, Jewish Autonomous Oblast, Russia",Russia,49.117777777778,131.18666666667,0,Ce,Ce,https://www.mindat.org/loc-17820.html
336412,"Kievey deposit, Fedorovo-Pansky massif (Pana layered complex), Murmansk Oblast, Russia",Russia,67.516666666667,35.5,0,Ce,Ce,https://www.mindat.org/loc-336412.html
302437,"Kimozero kimberlite, Zaonezhskoe kimberlite field, Prionezhsky District, Republic of Karelia, Russia",Russia,61.300339,34.371318,0,Ce; La,La; Ce,https://www.mindat.org/loc-302437.html
195868,"Kitchepakhk Mountain, Murmansk Oblast, Russia",Russia,67.607904604117,34.010174103263,0,Ce,Ce,https://www.mindat.org/loc-195868.html
21746,"Kitknyun Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.718982,34.655833,0,Ce,Ce,https://www.mindat.org/loc-21746.html
195498,"Kitoi river, Irkutsk Oblast, Russia",Russia,52.317566,102.804722,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-195498.html
446585,"Kobelikha Mt., Vishnevye Mountains, Chelyabinsk Oblast, Russia",Russia,55.983455,60.62836,0,Ce; La,La; Ce,https://www.mindat.org/loc-446585.html
203392,"Kola Superdeep Borehole (SG-3; СГ-3), Pechengsky District, Murmansk Oblast, Russia",Russia,69.396219,30.608667,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-203392.html
30390,"Kovdor Phlogopite mine, Kovdor Massif, Kovdorsky District, Murmansk Oblast, Russia",Russia,67.5891666667,30.4591666667,0,Ce,Ce,https://www.mindat.org/loc-30390.html
45237,"Krasnyi Chikoy, Krasnochikoysky District, Zabaykalsky Krai, Russia",Russia,50.363611111111,108.75666666667,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-45237.html
246912,"Krivoe ozero (Kartesh), Chupa pegmatite field, Loukhsky District, Republic of Karelia, Russia",Russia,66.334576769059,33.661596140722,0,Ce,Ce,https://www.mindat.org/loc-246912.html
194741,"Kuamdespakhk Mt, Suoluai River Valley, Lovozersky District, Murmansk Oblast, Russia",Russia,67.8416573,34.9509592,0,Ce,Ce,https://www.mindat.org/loc-194741.html
22761,"Kurochkin Log, Vishnevye Mountains, Chelyabinsk Oblast, Russia",Russia,55.955833333333,60.622222222222,0,Ce,Ce,https://www.mindat.org/loc-22761.html
179982,"Kyzyl-Tash manganese deposit (Kyzil-Tash deposit), Uchalinsky District, Bashkortostan, Russia",Russia,53.409444444444,58.550833333333,0,Ce,Ce,https://www.mindat.org/loc-179982.html
419649,"Lenzitskaya well No. 77, Nadymsky District, Yamalo-Nenets Autonomous Okrug, Russia",Russia,66.542866,72.52019,0,Ce,Ce,https://www.mindat.org/loc-419649.html
23030,"Lesnaya Varaka Massif, Murmansk Oblast, Russia",Russia,67.383333333333,33.066666666667,0,Ce,Ce,https://www.mindat.org/loc-23030.html
462806,"Lev. Nora river placer, Bol'shevik island, Severnaya Zemlya archipelago, Taymyrskiy Autonomous Okrug, Krasnoyarsk Krai, Russia",Russia,78.35170764,102.68018887,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-462806.html
193141,"Lopatova Guba mica pit, Loukhsky District, Republic of Karelia, Russia",Russia,66.3675,33.08,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-193141.html
440623,"Lysan alkaline–ultramafic complex, Kuragin District, Krasnoyarsk Krai, Russia",Russia,54.0,94.0,0,Ce,Ce,https://www.mindat.org/loc-440623.html
310358,"Lysanskiy dunite-peridotite-gabbro complex, Krasnoyarsk Krai, Russia",Russia,54.639445787042,93.614842077161,0,Ce,Ce,https://www.mindat.org/loc-310358.html
193967,"Malosedel'nikovskoe deposit, Sedel'nikovo, Sysertsky District, Sverdlovsk Oblast, Russia",Russia,56.624444444444,60.720277777778,0,Ce,Ce,https://www.mindat.org/loc-193967.html
5585,"Malyi Punkaruaiv Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.762904396436,34.980554580688,0,Ce,Ce,https://www.mindat.org/loc-5585.html
220347,"Man'-Khambo Mountains, Khanty-Mansi Autonomous Okrug, Russia",Russia,63.0,59.2,0,Ce,Ce,https://www.mindat.org/loc-220347.html
10164,"Marchenko Peak, Kukisvumchorr Mt, Murmansk Oblast, Russia",Russia,67.760632591869,33.652839559204,0,Ce; La,La; Ce,https://www.mindat.org/loc-10164.html
437677,"Mayakon area, Severo-Yeniseysky District, Krasnoyarsk Krai, Russia",Russia,59.666666666667,93.116666666667,0,Ce,Ce,https://www.mindat.org/loc-437677.html
194714,"Mikhailovskoe Fe deposit, Kursk Magnetic Anomaly, Kursk Oblast, Russia",Russia,52.313935971878,35.42163848877,0,Ce,Ce,https://www.mindat.org/loc-194714.html
437638,"Mine no. 243, Ilmen Mountains, Chelyabinsk Oblast, Russia",Russia,55.215680578251,60.196420666762,0,Ce; La,La; Ce,https://www.mindat.org/loc-437638.html
23273,"Monchegorsk, Murmansk Oblast, Russia",Russia,67.938563983857,32.92345619062,0,Ce,Ce,https://www.mindat.org/loc-23273.html
437707,"Mt. Kuetnyuchorr, Lovozero Massif, Murmansk Oblast, Russia",Russia,67.923764153139,34.860877976753,0,Ce,Ce,https://www.mindat.org/loc-437707.html
418903,"Mukhalski massif, Vitim Plateau, Baunt District, Buryatia, Russia",Russia,54.0,112.5,0,Ce; La,La; Ce,https://www.mindat.org/loc-418903.html
456140,"Nadeiyakha occurrence, Pai-Khoi Range (Paikhoi; Pay Khoy), Yugorskii Peninsula, Nenets Autonomous Okrug, Russia",Russia,68.743354881673,64.800843224758,0,Ce,Ce,https://www.mindat.org/loc-456140.html
39343,"Neskevaara Hill, Vuoriyarvi alkaline-ultrabasic massif, Northern Karelia, Murmansk Oblast, Russia",Russia,66.800241806713,30.159288560791,0,Ce,Ce,https://www.mindat.org/loc-39343.html
422113,"Nuolayniemi deposit, Pitkyaranta mining district, Pitkyarantsky District, Republic of Karelia, Russia",Russia,61.618888888889,31.371388888889,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-422113.html
195723,"Odikhincha massif, Maimecha and Kotui Rivers Basin, Krasnoyarsk Krai, Russia",Russia,70.883333333333,101.26666666667,0,Ce,Ce,https://www.mindat.org/loc-195723.html
424057,"Odikhinchaite pegmatite, Odikhincha massif, Maimecha and Kotui Rivers Basin, Krasnoyarsk Krai, Russia",Russia,70.896587734626,103.13310921192,0,Ce,Ce,https://www.mindat.org/loc-424057.html
2674,"Olenii Ruchei (Olenii Creek; Oleny Ruchei), Carbonatite Stock in the vicinity of Tul'ilukht Bay, Murmansk Oblast, Russia",Russia,67.747222222222,34.133333333333,0,Ce,Ce,https://www.mindat.org/loc-2674.html
208440,"Olimpiada Mine, Enisei Range (Yenisei Ridge; Enisei Ridge), Krasnoyarsk Krai, Russia",Russia,59.88,92.91,0,Ce,Ce,https://www.mindat.org/loc-208440.html
25195,"Parguaiv Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.789444444444,34.569444444444,0,Ce,Ce,https://www.mindat.org/loc-25195.html
214238,"Parusnaya Mt (Parus), Western Keivy Massif, Keivy Mountains, Lovozersky District, Murmansk Oblast, Russia",Russia,67.648888888889,37.180555555556,0,Ce,Ce,https://www.mindat.org/loc-214238.html
21446,"Pegmatite No. 60, Second Eastern Stream, Karnasurt Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.903055555556,34.703055555556,0,Ce; La,La; Ce,https://www.mindat.org/loc-21446.html
194739,"Pegmatite No. 71, Malyi Punkaruaiv Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.750277777778,35.024166666667,0,Ce,Ce,https://www.mindat.org/loc-194739.html
424056,"Peralkaline nepheline-syenite pegmatite, Odikhincha massif, Maimecha and Kotui Rivers Basin, Krasnoyarsk Krai, Russia",Russia,70.896111111111,103.13166666667,0,Ce,Ce,https://www.mindat.org/loc-424056.html
193496,"Pit No. 298, Ilmen Mountains, Chelyabinsk Oblast, Russia",Russia,55.203055555556,60.194166666667,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-193496.html
20538,"Pit No. 400, Argayashsky District, Chelyabinsk Oblast, Russia",Russia,55.299683333333,60.248894444444,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-20538.html
308108,"Pit No. 418, Miass, Chelyabinsk Oblast, Russia",Russia,55.178434,60.292494,0,Ce,Ce,https://www.mindat.org/loc-308108.html
8765,"Pit No. 50 (Blyumovskaya Pit; Blum Pit), Ilmen Mountains, Chelyabinsk Oblast, Russia",Russia,55.016944444444,60.193055555556,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-8765.html
2661,"Pitkyaranta mining district, Pitkyarantsky District, Republic of Karelia, Russia",Russia,61.5717807,31.4744211,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-2661.html
194747,"Poachvumchorr Mountain, Murmansk Oblast, Russia",Russia,67.72872241,33.58273173,0,Ce,Ce,https://www.mindat.org/loc-194747.html
288962,"Polyarnyy, Murmansk Oblast, Russia",Russia,69.2,33.466666666667,0,Ce,Ce,https://www.mindat.org/loc-288962.html
56579,"Popigai impact crater (Popigai impact structure), Taymyrsky Dolgano-Nenetsky District, Krasnoyarsk Krai, Russia",Russia,71.6333333333,111.183333333,0,Ce,Ce,https://www.mindat.org/loc-56579.html
2788,"Puiva Mount, Saranpaul, Berezovo district, Khanty-Mansi Autonomous Okrug, Russia",Russia,64.4830555556,59.6666666667,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-2788.html
294505,"Rasvumchorr Mine, Rasvumchorr Mt, Murmansk Oblast, Russia",Russia,67.632551083586,33.843469619751,0,Ce,Ce,https://www.mindat.org/loc-294505.html
2662,"Rasvumchorr Mt, Murmansk Oblast, Russia",Russia,67.6,33.9,0,Ce,Ce,https://www.mindat.org/loc-2662.html
18631,"Rischorr Mt, Murmansk Oblast, Russia",Russia,67.79796048854,33.659880769601,0,Ce,Ce,https://www.mindat.org/loc-18631.html
253078,"Rovgora Mountain (Rov-gora), West Keivy Block, Western Keivy Massif, Keivy Mountains, Lovozersky District, Murmansk Oblast, Russia",Russia,67.795555555556,36.503888888889,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-253078.html
185726,"Saf'yanovskoe deposit (Safyanovskoe deposit; Saphyanovskoye deposit), Rezhevsky District, Sverdlovsk Oblast, Russia",Russia,57.384914,61.535013,0,Ce,Ce,https://www.mindat.org/loc-185726.html
18634,"Sakharjok Massif (Sakhariok Massif; Sakharjok deposit), Murmansk Oblast, Russia",Russia,67.6944444444,36.4511111111,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-18634.html
20419,"Seblyavr Massif, Kolsky District, Murmansk Oblast, Russia",Russia,68.724355555556,32.032125,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-20419.html
275770,"Second Eastern Stream, Karnasurt Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.903055555556,34.703055555556,0,Ce; La,La; Ce,https://www.mindat.org/loc-275770.html
217731,"Sedel'nikovo, Sysertsky District, Sverdlovsk Oblast, Russia",Russia,56.65499985075,60.723323822021,0,Ce,Ce,https://www.mindat.org/loc-217731.html
2693,"Selsurt Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.911759128985,34.801196522062,0,Ce,Ce,https://www.mindat.org/loc-2693.html
21448,"Sengischorr Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.807193755105,34.546498060226,0,Ce,Ce,https://www.mindat.org/loc-21448.html
333942,"Serpovidnyi Ridge, Western Keivy Massif, Keivy Mountains, Lovozersky District, Murmansk Oblast, Russia",Russia,67.738597454446,36.870156474602,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-333942.html
422374,"Severnaya Lapcha, Kozhim River Basin, Komi Republic, Russia",Russia,65.191666666667,60.465555555556,0,Ce,Ce,https://www.mindat.org/loc-422374.html
427181,"Shankinka iron occurrence, Ruzsky District, Moscow Oblast, Russia",Russia,55.628055555556,36.368055555556,0,Ce,Ce,https://www.mindat.org/loc-427181.html
2757,"Sherlova Gora, Adun-Cholon Range, Nerchinsky District, Zabaykalsky Krai, Russia",Russia,50.537222,116.340556,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-2757.html
246950,"Shueretskoe deposit (Shueretskaya), Belomorsky District, Republic of Karelia, Russia",Russia,64.746944444444,34.787777777778,0,Ce,Ce,https://www.mindat.org/loc-246950.html
310359,"Sisim Placer Zone, Lysanskiy dunite-peridotite-gabbro complex, Krasnoyarsk Krai, Russia",Russia,54.749628759658,93.152343897444,0,Ce,Ce,https://www.mindat.org/loc-310359.html
43373,"Sosedka pegmatite vein, Malkhan pegmatite field, Krasnyi Chikoy, Krasnochikoysky District, Zabaykalsky Krai, Russia",Russia,50.6516666667,109.887222222,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-43373.html
243984,"Suoluaiv Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.7421648,34.945515,0,Ce,Ce,https://www.mindat.org/loc-243984.html
21747,"Takhtarvumchorr Mt, Murmansk Oblast, Russia",Russia,67.6909185,33.5260165,0,Ce,Ce,https://www.mindat.org/loc-21747.html
20101,"Tayezhnoe Fe-B skarn (Tayozhnoye), Aldan, Sakha, Russia",Russia,57.68,125.37,0,Ce,Ce,https://www.mindat.org/loc-20101.html
2745,"Tazheranskii Massif, Russia",Russia,52.841666666667,106.71555555556,0,Ce,Ce,https://www.mindat.org/loc-2745.html
443107,"Tepsi ultrabasic body, Kolsky District, Murmansk Oblast, Russia",Russia,67.709445482922,30.075041862881,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-443107.html
345045,"Terina Complex, Chadobets alkaline complex, Boguchansky District, Krasnoyarsk Krai, Russia",Russia,59.583333333333,99.833333333333,0,Ce,Ce,https://www.mindat.org/loc-345045.html
446552,"To-2 pipe, Tomtor Massif, Polar Yakutia, Sakha, Russia",Russia,70.973381713738,116.57751803573,0,Ce,Ce,https://www.mindat.org/loc-446552.html
67560,"Tomtor Massif, Polar Yakutia, Sakha, Russia",Russia,71.0536111111,116.571111111,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-67560.html
419557,"Tomtor deposit, Tomtor Massif, Polar Yakutia, Sakha, Russia",Russia,71.033333333333,116.55,0,Ce,Ce,https://www.mindat.org/loc-419557.html
127262,"Tuliok River head, East slope, Kukisvumchorr Mt, Murmansk Oblast, Russia",Russia,67.726822879894,33.701205253601,0,Ce,Ce,https://www.mindat.org/loc-127262.html
333503,"Ukhtymskoe deposit, Kirov Oblast, Russia",Russia,57.92,50.995555555556,0,Ce,Ce,https://www.mindat.org/loc-333503.html
192406,"Ulanerginskii massif, Sangilen Upland, Tuva, Russia",Russia,50.099444444444,97.062222222222,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-192406.html
204991,"Umbozero North quarry, Alluaiv Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.8808581637,34.4421996921,0,Ce,Ce,https://www.mindat.org/loc-204991.html
194760,"Valepakhk Mountain, Murmansk Oblast, Russia",Russia,67.875412044241,34.036677339852,0,Ce; La,La; Ce,https://www.mindat.org/loc-194760.html
194758,"Vantomnyutsk Mountain, Murmansk Oblast, Russia",Russia,67.75037877,33.92273648,0,Ce,Ce,https://www.mindat.org/loc-194758.html
252480,"Vein No. 140, Buldym Lake, Vishnevye Mountains, Chelyabinsk Oblast, Russia",Russia,56.006944444444,60.639444444444,0,Ce; La,La; Ce,https://www.mindat.org/loc-252480.html
18695,"Verkhoturye, Verkhotursky District, Sverdlovsk Oblast, Russia",Russia,58.8641591,60.7533086,0,Ce,Ce,https://www.mindat.org/loc-18695.html
13725,"Vyuntspakhk Mt, Western Keivy Massif, Keivy Mountains, Lovozersky District, Murmansk Oblast, Russia",Russia,67.619166666667,36.755833333333,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-13725.html
420295,"White Tundra pegmatite, Keivy Mountains, Lovozersky District, Murmansk Oblast, Russia",Russia,67.50869,35.76128,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-420295.html
21561,"Yaroslavskoye Sn/fluorite Deposit, Voznesenskii ore district, Khorolsky District, Primorsky Krai, Russia",Russia,44.2666666667,132.216666667,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-21561.html
16112,"Yaruta Mt, Man'-Khambo Mountains, Khanty-Mansi Autonomous Okrug, Russia",Russia,63.274764782284,59.312009811401,0,Ce,Ce,https://www.mindat.org/loc-16112.html
413344,"Yel’skie Lakes deposits, Keivy Mountains, Lovozersky District, Murmansk Oblast, Russia",Russia,67.45,36.8,0,Ce; Y,Y; Ce,https://www.mindat.org/loc-413344.html
445406,"Yona deposit, Kovdorsky District, Murmansk Oblast, Russia",Russia,67.435555555556,30.459444444444,0,Ce,Ce,https://www.mindat.org/loc-445406.html
2702,"Yubileinaya pegmatite, Karnasurt Mountain, Lovozersky District, Murmansk Oblast, Russia",Russia,67.8833333333,34.6333333333,0,Ce,Ce,https://www.mindat.org/loc-2702.html
194759,"Yudychvumchorr Mountain, Murmansk Oblast, Russia",Russia,67.72500001148,33.474912643433,0,Ce,Ce,https://www.mindat.org/loc-194759.html
2663,"Yukspor Mountain, Murmansk Oblast, Russia",Russia,67.673082957191,33.812227249146,0,Ce; La,La; Ce,https://www.mindat.org/loc-2663.html
156747,"Yum'echorr Mt (Yumjechorr), Murmansk Oblast, Russia",Russia,67.74171623,33.34234621,0,Ce,Ce,https://www.mindat.org/loc-156747.html
14953,"Zolotaya Gora Au deposit, Soimon Valley, Karabash ophiolite massif, Karabash, Chelyabinsk Oblast, Russia",Russia,55.468888888889,60.242777777778,0,Ce,Ce,https://www.mindat.org/loc-14953.html
281659,"Ban Phuc, Bắc Yên District, Sơn La Province, Vietnam",Vietnam,21.190833333333,104.30638888889,0,Ce,Ce,https://www.mindat.org/loc-281659.html
247440,"Grubependity Lake, Maldynyrd range (Maldy-nyrd range), Kozhim River Basin, Komi Republic, Russia",Russia,65.231666666667,60.228055555556,1,Ce; La; Nd; Sm; Y,Y; La; Ce; Nd; Sm,https://www.mindat.org/loc-247440.html
228285,"Kozhim River Basin, Komi Republic, Russia",Russia,65.793055555556,59.302777777778,1,Ce; La; Nd; Sm; Y,Y; La; Ce; Nd; Sm,https://www.mindat.org/loc-228285.html
146316,"Pavlovskoe REE-coal deposit, Mikhaylovsky District, Primorsky Krai, Russia",Russia,44.194759129351,131.81241989136,1,Ce; Nd; Sm; Y,Y; Ce; Nd; Sm,https://www.mindat.org/loc-146316.html
213722,"Svodovyi area, Grubependity Lake, Maldynyrd range (Maldy-nyrd range), Kozhim River Basin, Komi Republic, Russia",Russia,65.1880555556,60.1627777778,1,Ce; Nd; Sm; Y,Y; Ce; Nd; Sm,https://www.mindat.org/loc-213722.html
225843,"City of Greater Shepparton, Victoria, Australia",Australia,-36.3937,145.4068,2,Sc,Sc,https://www.mindat.org/loc-225843.html
126090,"Murchison meteorite, Murchison, City of Greater Shepparton, Victoria, Australia",Australia,-36.6166666667,145.2,2,Sc,Sc,https://www.mindat.org/loc-126090.html
281061,"Murchison, City of Greater Shepparton, Victoria, Australia",Australia,-36.6196568078,145.210987186,2,Sc,Sc,https://www.mindat.org/loc-281061.html
122554,"Putty Beach, Woy Woy Peninsula, Woy Woy, Northumberland County, New South Wales, Australia",Australia,-33.5297348815,151.366790725,2,Sc,Sc,https://www.mindat.org/loc-122554.html
248201,"West Musgrave Block, Ngaanyatjarraku Shire, Western Australia, Australia",Australia,-26.144280831198,128.3349056256,2,Sc,Sc,https://www.mindat.org/loc-248201.html
248203,"Wingellina Community (Irrunytju), West Musgrave Block, Ngaanyatjarraku Shire, Western Australia, Australia",Australia,-26.064158230992,128.93126318741,2,Sc,Sc,https://www.mindat.org/loc-248203.html
192498,"Wingellina Ni-Laterite Deposit, Wingellina Community (Irrunytju), West Musgrave Block, Ngaanyatjarraku Shire, Western Australia, Australia",Australia,-26.065550982326,128.96836853028,2,Sc,Sc,https://www.mindat.org/loc-192498.html
720,"Bayan Obo deposit, Bayan Obo mining district, Baotou City, Inner Mongolia, China",China,41.7958333333,109.969444444,2,Ce; La; Nd; Sc; Y,Sc; Y; La; Ce; Nd,https://www.mindat.org/loc-720.html
156631,"Ningqiang meteorite (Ningqiang carbonaceous chondrite), Ningqiang County, Hanzhong, Shaanxi, China",China,32.9263888889,105.906666667,2,Sc,Sc,https://www.mindat.org/loc-156631.html
412616,"Shazi deposit, Qinglong County, Qianxinan, Guizhou, China",China,25.778055555556,105.15,2,Sc,Sc,https://www.mindat.org/loc-412616.html
715,"Xianghualing Mine, Xianghualing Sn-polymetallic ore field, Linwu Co., Chenzhou, Hunan, China",China,25.4586111111,112.567222222,2,Sc,Sc,https://www.mindat.org/loc-715.html
157020,"Xianghualing Sn-polymetallic ore field, Linwu Co., Chenzhou, Hunan, China",China,25.4666666667,112.566666667,2,Ce; Sc,Sc; Ce,https://www.mindat.org/loc-157020.html
157910,"Yushui Mine, Mei Co., Meizhou, Guangdong, China",China,24.421666666667,116.19666666667,2,Ce; Nd; Sc; Y,Sc; Y; Ce; Nd,https://www.mindat.org/loc-157910.html
10299,"Kovdor Massif, Kovdorsky District, Murmansk Oblast, Russia",Russia,67.55,30.5,2,Ce; Sc,Sc; Ce,https://www.mindat.org/loc-10299.html
2722,"Kovdor Zheleznyi Mine, Kovdor Massif, Kovdorsky District, Murmansk Oblast, Russia",Russia,67.5596999362,30.4258422852,2,Sc,Sc,https://www.mindat.org/loc-2722.html
10264,"Kudriavy volcano, Iturup Island, Kurilsky District, Kuril Islands, Sakhalin Oblast, Russia",Russia,45.381291666667,148.81716388889,2,Gd,Gd,https://www.mindat.org/loc-10264.html
192609,"Kumir Sc-REE occurrence, Charyshsky District, Altai Krai, Russia",Russia,50.930833333333,84.264166666667,2,Ce; Sc; Y,Sc; Y; Ce,https://www.mindat.org/loc-192609.html
196143,"Ozernovskoe deposit, Karaginsky District, Koryak Okrug, Kamchatka Krai, Russia",Russia,57.592119444444,160.63708888889,2,Sc,Sc,https://www.mindat.org/loc-196143.html
433654,"Pauzhetskaya hydrothermal field, Ust-Bolsheretsky District, Kamchatka Krai, Russia",Russia,51.465277777778,156.81166666667,2,Sc,Sc,https://www.mindat.org/loc-433654.html
17826,"Tigrinoe Sn-W-Mo deposit (Tigriny), Arminsky ore district, Krasnoarmeysky District, Primorsky Krai, Russia",Russia,46.0833333333,135.75,2,Sc; Y,Sc; Y,https://www.mindat.org/loc-17826.html
18687,"Turii alkaline massif (Turiy massif), Turii Cape, Murmansk Oblast, Russia",Russia,66.5833333333,34.7333333333,2,Sc,Sc,https://www.mindat.org/loc-18687.html
2759,"Vilyui River Basin, Mirninsky District, Sakha, Russia",Russia,63.022664,112.246597,2,Sc,Sc,https://www.mindat.org/loc-2759.html
143403,"Becaroo Prospect, Glenorchy homestead area, Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-31.948610305786,139.9061126709,3,La; Y,Y; La,https://www.mindat.org/loc-143403.html
156525,"Billeroo Davidite Prospect (Becaroo Prospect), Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-31.9494444444,139.901944444,3,La; Y,Y; La,https://www.mindat.org/loc-156525.html
6471,"Cloncurry Shire, Queensland, Australia",Australia,-20.7044444444,140.505555556,3,Ce; La; Y,Y; La; Ce,https://www.mindat.org/loc-6471.html
133,"Cloncurry, Cloncurry Shire, Queensland, Australia",Australia,-20.7044444444,140.505277778,3,La; Y,Y; La,https://www.mindat.org/loc-133.html
154,"Crocker Well (Crocker's Well; Crockers Well), Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-32.0138888889,139.809722222,3,Ce; La; Y,Y; La; Ce,https://www.mindat.org/loc-154.html
130647,"Davidite-(La) occurrence, Inglewood, Adelaide Hills Council, South Australia, Australia",Australia,-34.827777862549,138.77027893066,3,La; Y,Y; La,https://www.mindat.org/loc-130647.html
265550,"E1 deposit, Cloncurry, Cloncurry Shire, Queensland, Australia",Australia,-20.4414901528,140.786361694,3,La,La,https://www.mindat.org/loc-265550.html
223095,"Flintoffs Copper Mine, Gordonbrook, Drake Co., New South Wales, Australia",Australia,-29.4638888889,152.673333333,3,La,La,https://www.mindat.org/loc-223095.html
159071,"Glenorchy homestead area, Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-31.9213888889,139.790277778,3,La; Y,Y; La,https://www.mindat.org/loc-159071.html
223092,"Gordonbrook, Drake Co., New South Wales, Australia",Australia,-29.4483333333,152.634444444,3,La,La,https://www.mindat.org/loc-223092.html
130646,"Hermitage, Houghton, Adelaide Hills Council, South Australia, Australia",Australia,-34.81,138.7725,3,La; Y,Y; La,https://www.mindat.org/loc-130646.html
41611,"Jabiluka uranium deposit, Kakadu, West Arnhem Region, Northern Territory, Australia",Australia,-12.5,132.925,3,La,La,https://www.mindat.org/loc-41611.html
143268,"Jagged Rocks (North-East), Glenorchy homestead area, Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-31.8938888889,139.766388889,3,La; Y,Y; La,https://www.mindat.org/loc-143268.html
277956,"Kakadu, West Arnhem Region, Northern Territory, Australia",Australia,-12.6587775243,132.521175808,3,La,La,https://www.mindat.org/loc-277956.html
127294,"Monakoff Mine, Cloncurry, Cloncurry Shire, Queensland, Australia",Australia,-20.625,140.688333333,3,La,La,https://www.mindat.org/loc-127294.html
138,"Mount Cobalt Mine, Selwyn District, Cloncurry Shire, Queensland, Australia",Australia,-21.7369444444,140.492777778,3,Ce; La,La; Ce,https://www.mindat.org/loc-138.html
16647,"Mount Painter No. 6 workings, Mount Painter area, Arkaroola (Arkaroola Wilderness Sanctuary; Arkaroola Station), Pastoral Unincorporated Area, South Australia, Australia",Australia,-30.2341666667,139.336388889,3,La; Y,Y; La,https://www.mindat.org/loc-16647.html
143370,"Mount Painter No. 8 Workings, Mount Painter area, Arkaroola (Arkaroola Wilderness Sanctuary; Arkaroola Station), Pastoral Unincorporated Area, South Australia, Australia",Australia,-30.2286111111,139.334166667,3,La; Y,Y; La,https://www.mindat.org/loc-143370.html
22135,"Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-32.0611111111,139.887222222,3,Ce; La; Y,Y; La; Ce,https://www.mindat.org/loc-22135.html
16698,"Mount Victoria Mine (Mt Victoria copper mine), Glenorchy homestead area, Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, Australia",Australia,-31.9766666667,139.835277778,3,La; Y,Y; La,https://www.mindat.org/loc-16698.html
130645,"Norton prospect, Mid Murray Council, South Australia, Australia",Australia,-34.775,139.156388889,3,La; Y,Y; La,https://www.mindat.org/loc-130645.html
166,"Radium Hill Mine, Radium Hill area, Pastoral Unincorporated Area, South Australia, Australia",Australia,-32.3448637097,140.636751048,3,La; Y,Y; La,https://www.mindat.org/loc-166.html
106888,"Radium Hill area, Pastoral Unincorporated Area, South Australia, Australia",Australia,-32.333268858058,140.63723309204,3,La; Y,Y; La,https://www.mindat.org/loc-106888.html
